product_title,category_label
hewlett packard enterprise opteron 6284 se 2.7ghz 16mb l3 processor,CPUs
hp 6234 amd opteron processor kit for bl465c gen8,CPUs
hewlett packard enterprise opteron 6278 2.4ghz 16mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6276 2.3ghz/16 core 2.3ghz 16mb l3 processor,CPUs
hewlett packard enterprise opteron 6238 2.6ghz 16mb l3 processor,CPUs
hewlett packard enterprise dl380e gen8 intel xeon e5 2420,CPUs
hewlett packard enterprise dl380e gen8 intel xeon e5 2420,CPUs
hewlett packard enterprise intel xeon e5 2420 kit 1.9ghz 15mb l3,CPUs
hewlett packard enterprise intel xeon e5 2420 kit 1.9ghz 15mb l3,CPUs
hewlett packard enterprise dl360e gen8 intel xeon e5 2420,CPUs
hewlett packard enterprise dl360e gen8 intel xeon e5 2420,CPUs
intel pentium g640 processor 2.8 ghz 3 mb l3,CPUs
hpe proliant bl460c gen8 e5 2640 2.50ghz sff server,CPUs
packard bell 7047460100 lithium ion li ion 4400mah 11.1v rechargeable battery,CPUs
hewlett packard enterprise xeon e5 2665 2.4ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs
hewlett packard enterprise dl360p gen8 intel xeon e5 2640 fio kit 2.5ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2620 2ghz 15mb l3 processor,CPUs
ibm xeon e5 2403 4c 1.8ghz 1.8ghz 10mb l3 processor,CPUs
intel xeon processor e5 2407 10m cache 2.20 ghz 6.40 gt/s qpi 2.2ghz 10mb l3,CPUs
hewlett packard enterprise dl380p gen8 intel xeon e5 2643 fio kit,CPUs
hewlett packard enterprise dl380p gen8 intel xeon e5 2643 fio kit,CPUs
intel xeon processor e5 2403 10m cache 1.80 ghz 6.40 gt/s qpi 1.8ghz 10mb,CPUs
intel xeon e5 2407 processor 2.2 ghz box 10 mb smart cache,CPUs
intel xeon e5 2407 processor 2.2 ghz box 10 mb smart cache,CPUs
intel xeon e5 2407 processor 2.2 ghz box 10 mb smart cache,CPUs
intel xeon e5 2403 processor 1.8 ghz box 10 mb smart cache,CPUs
intel xeon e5 2403 processor 1.8 ghz box 10 mb smart cache,CPUs
intel xeon e5 2403 processor 1.8 ghz box 10 mb smart cache,CPUs
hp intel xeon e5504 2ghz 4mb l3 processor,CPUs
hewlett packard enterprise dl360p gen8 intel xeon e5 2670 fio kit 2.6ghz 20mb l3 processor,CPUs
intel core i5 3570k 3.4ghz 77w quad core socket 1155 ivy bridge 6mb cache retail boxed processor with fan and heatsink retail 3yr warr,CPUs
intel core i5 3550 3.3ghz 77w quad core socket 1155 ivy bridge 6mb cache retail boxed processor with fan and heatsink retail 3yr warr,CPUs
intel core i7 3770k 3.4ghz 77w quad core socket 1155 ivy bridge 8mb cache retail boxed processor with fan and heatsink retail 3yr warr,CPUs
intel core i7 3770s 3.1ghz 65w quad core socket 1155 ivy bridge 8mb l3 cache retail boxed processor with fan and heatsink retail 3yr warr,CPUs
intel core i5 3450 3.1ghz 77w quad core socket 1155 ivy bridge 6mb cache retail boxed processor with fan and heatsink retail 3yr warr,CPUs
hp e5 2680 intel xeon processor kit for dl160 gen8 server,CPUs
hp intel xeon e5 2640 hexa core 6 core 2.50 ghz processor upgrade,CPUs
hp intel xeon e5 2630 hexa core 6 core 2.30 ghz processor upgrade,CPUs
amd bulldozer fx 6 6200 black edition 3.8ghz socket am3 8mb l3 cache retail boxed processor,CPUs
hp intel xeon e5 2603 quad core 4 core 1.80 ghz processor upgrade,CPUs
hp intel xeon e5 2620 hexa core 6 core 2 ghz processor upgrade,CPUs
hewlett packard enterprise intel xeon e5 2690 2.9ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2630 2.3ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,CPUs
hp e5 2620 intel xeon processor kit for dl160 gen8 server,CPUs
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs
hewlett packard enterprise xeon e5 2640 2.5ghz 15mb l3 processor,CPUs
hp e5 2650 intel xeon processor for bl460c gen8,CPUs
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2630 2.3ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2630 2.3ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2680 2.7ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2690 2.9ghz 20mb l3 processor,CPUs
hpe 1u gen8 security bezel kit,CPUs
hewlett packard enterprise intel xeon e5 2660 2.2ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2660 2.2ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2660 2.2ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2660 2.2ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2640 2.5ghz 15mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2670 2.6ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,CPU
hewlett packard enterprise intel xeon e5 2665 2.4ghz 20mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5 2609 2.4ghz 10mb l3 processor,CPUs
hewlett packard enterprise xeon e5 2640 processor 2.5 ghz 15 mb l3,CPUs
intel xeon e5 2650 processor 2 ghz box 20 mb smart cache,CPUs
intel xeon e5 2650 processor 2 ghz box 20 mb smart cache,CPUs
intel xeon e5 2650 processor 2 ghz box 20 mb smart cache,CPUs
intel xeon e5 2680 processor 2.7 ghz box 20 mb smart cache,CPUs
intel xeon e5 2620 processor 2 ghz box 15 mb smart cache,CPUs
intel xeon e5 2603 1.80ghz bx80621e52603,CPUs
intel xeon e5 2603 1.8 ghz 4 kerne 4 threads 10 mb cache speicher lga2011 socket box bx80621e52603,CPUs
intel xeon processor e5 2690 20m cache 2.90 ghz 8.00 gt/s qpi 2.9ghz 20mb l3,CPUs
intel xeon processor e5 2680 20m cache 2.70 ghz 8.00 gt/s qpi 2.7ghz 20mb l3,CPUs
intel xeon processor e5 2603 10m cache 1.80 ghz 6.40 gt/s qpi 1.8ghz 10mb l3,CPUs
intel xeon e5 2609 processor 2.4 ghz box 10 mb smart cache,CPU
intel xeon e5 2690 s2011 8 core cpu,CPUs
intel xeon processor e5 2609 10m cache 2.40 ghz 6.40 gt/s qpi 2.4ghz 10mb l3,CPUs
intel xeon e5 2643 processor sandy bridge ep,CPUs
intel xeon e5 2670 processor sandy bridge ep,CPUs
intel e5 2670 xeon processor 2.60ghz 8 core 20m cache,CPUs
hewlett packard enterprise intel xeon x3210 2.13ghz 8mb l2 processor,CPUs
hewlett packard enterprise intel xeon 3060 2.4ghz 4mb l2 processor,CPUs
hewlett packard enterprise intel xeon w3503 2.4ghz 4mb l3 processor,CPUs
hewlett packard enterprise intel xeon quad core x5550 2.66ghz fio kit 2.66ghz 8mb l2 processor,CPUs
hewlett packard enterprise intel xeon x5550 2.66ghz 8mb l3 processor,CPUs
hp intel xeon x5680 3.33ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e7 2830 2.13ghz 24mb l3 processor,CPUs
hewlett packard enterprise ml350 g6 e5606 fio kit 2.13ghz 8mb l3 processor,CPU
hp amd opteron dual core 2222 3.0ghz upgrade 3ghz 2mb l2 processor,CPUs
hp amd opteron dual core 2210 1.80ghz upgrade 1.8ghz 2mb l2 processor,CPUs
hp amd opteron dual core 2216 he 2.4ghz upgrade 2.4ghz 2mb l2,CPUs
hp amd opteron dual core 2216 2.4ghz upgrade 2.4ghz 2mb l2 processor,CPUs
hp intel xeon e5320 1.86ghz 8mb l2 processor,CPUs
hp intel xeon e5320 dl360g5 fio kit 1.86ghz 8mb l2 processor,CPUs
amd fx 4 4170 black edition 4 core 4.2ghz socket am3 8mb l3 cache retail boxed,CPUs
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 processor,CPUs
hp intel xeon e5506 2.13ghz 4mb l3 processor,CPUs
hewlett packard enterprise intel xeon e7330 2.4ghz 6mb l2 processor,CPUs
hewlett packard enterprise dl160 g6 e5606 fio kit 2.13ghz 8mb l3 processor,CPUs
hp intel xeon e5320 ml370 g5 fio kit 1.86ghz 8mb l2 processor,CPUs
hewlett packard enterprise intel xeon e5310 1.6ghz 8mb l2 processor,CPUs
hp intel xeon e5320 1.86ghz 8mb l2 processor,CPUs
hp amd opteron 2376 he 2.3ghz 6mb l3 processor,CPUs
hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 processor,CPUs
intel xeon processor x7350 8m cache 2.93 ghz 1066 mhz,CPUs
intel xeon x5450 processor 3 ghz 12 mb l2,CPUs
intel xeon x5272 processor 3.4 ghz 6 mb l2,CPUs
amd opteron 6132 he 2.2ghz 12mb l3 processor,CPUs
amd opteron os6176wktcego 2.3ghz 0.512mb l3 processor,CPUs
amd opteron 6136 2.4ghz 12mb l3 processor,CPUs
amd opteron 6172 2.1ghz 12mb l3 processor,CPUs
amd opteron 6164 1.7ghz 12mb l3 processor,CPUs
amd opteron 6128 he 2ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5640 2.66ghz 12mb smart cache processor,CPUs
hewlett packard enterprise intel xeon e5507 2.26ghz 4mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5640 2.66ghz 12mb l3 processor,CPUs
hewlett packard enterprise e5630 ml/dl370 g6 fio kit 2.53ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 processor,CPUs
hewlett packard enterprise e5620 ml/dl370 g6 fio kit 2.4ghz 12mb l3 processor,CPU
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl380g7 e5606 fio kit 2.13ghz 8mb l3 processor,CPUs
hewlett packard enterprise e5620 dl180 g6 fio kit 2.4ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5640 2.66ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5620 2.4ghz 12mb l3 processor,CPUs
hewlett packard enterprise bl460c g7 e5620 fio kit 2.4ghz 12mb l3 processor,CPUs
hewlett packard enterprise e5606 2.13ghz 8mb l3 processor,CPUs
hewlett packard enterprise dl360g7 e5606 fio kit 2.13ghz 8mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6276 2.3ghz 16mb l3 processor,CPUs
hp amd opteron 8 core 6128 he 12mb 2.00ghz sl165z g7 cpu kit,CPUs
hewlett packard enterprise amd opteron 6134 2.3ghz 12mb l3 processor,CPUs
hewlett packard enterprise opteron 6128 2ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6180se 2.5ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6136 processor 2.4 ghz 12 mb l3,CPUs
hewlett packard enterprise amd opteron 6238 2.6ghz 16mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6128 he 2ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6136 processor 2.4 ghz 12 mb l3,CPUs
hewlett packard enterprise amd opteron 6164 he 1.7ghz 12mb l3 processor,CPUs
hp amd opteron 6168 1.9ghz 12 core sl165z g7 cpu kit,CPUs
amd opteron 6168 1.9ghz 12mb l3 processor,CPUs
amd opteron 6134 2.3ghz 6mb l3 processor,CPUs
hewlett packard enterprise 518860 l21 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6174 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6276 2.3ghz 16mb l2 processor,CPU
hp intel xeon cpu kit qc e5630 12m cache 2.53 ghz,CPUs
hewlett packard enterprise 589084 b21 2ghz 18mb l3 processor,CPUs
hewlett packard enterprise intel xeon 5150 2.66ghz 4mb l2 processor,CPUs
hewlett packard enterprise dl165 g7 6274 2.2ghz 16mb l3 processor,CPUs
hewlett packard enterprise bl465c g7 6238 2.6ghz 16mb l3 processor,CPUs
hewlett packard enterprise bl465c g7 6274 2.2ghz 16mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 6274 2.2ghz 16mb l3 processor,CPUs
hewlett packard enterprise bl685c g7 6238 2.6ghz 16mb l3 processor,CPUs
hewlett packard enterprise bl685c g7 6274 2.2ghz 16mb l3 processor,CPUs
hewlett packard enterprise bl685c g7 6276 2.3ghz 16mb l3 processor,CPUs
hewlett packard enterprise dl165 g7 6276 2.3ghz 16mb l3 processor,CPUs
hewlett packard enterprise dl165 g7 amd opteron 6238 2.6ghz 16mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6238 2.6ghz 16mb l3 processor,CPUs
intel core i7 2700k 3.5ghz 8mb cache lga 1155 sandy bridge quad core processor with fan and heatsink retail boxed,CPU
amd bulldozer fx 8 8120 3.1ghz socket am3 8mb l3 cache orochi core retail boxed inc fan heatsink processor,CPUs
amd bulldozer fx 8 8150 8 core 3.6ghz socket am3 8mb l3 cache 125w retail boxed inc fan heatsink processor,CPUs
amd fx 4 4100 black edition 4 core 3.6ghz socket am3 8mb l3 cache orochi core retail boxed inc fan heatsink 95w processor,CPUs
cisco intel xeon e5606 2.13ghz 8mb l3 processor,CPUs
intel celeron g530 2400mhz lga1155 2m cache box cpu,CPUs
intel pentium g860 3.0ghz socket 1155 sandy bridge 3mb l3 cache retail boxed dual core processor with fan and heatsink retail 3yr warr,CPUs
intel core i3 2125 3.30ghz 3mb shared cache 1333mhz socket lga1155 retail boxed processor with fan and heatsink retail 3yr warr,CPUs
intel pentium g630 2.7ghz socket 1155 sandy bridge 3mb l3 cache retail boxed dual core processor with fan and heatsink retail 3yr warr,CPUs
amd llano a4 3400 dual core 2.7ghz processor with apu socket fm1 hd graphics controller,CPUs
amd llano a4 3400 2.7ghz socket fm1 1mb l2 cache 65w directx 11 amd radeon hd 6410d apu retail boxed processor,CPUs
amd athlon ii x2 dual core 250 3.0ghz regor core 1mb cache ht 2000mhz 65w am3 retail boxed w/cooling fan 3 years warranty,CPU
amd llano a6 3500 x3 2.1ghz 4mb l2 cache socket fm1 65w directx 11 apu hd 6530d graphics triple core 433mhz gpu 3mb l2 cache ddr3 1866 retail cpu,CPUs
amd a6 3670k quad core black ed. apu 4mb l2 cache 2.7ghz socket fm1 radeon hd 6530d 320 cores dual graphics directx 11 fan hsink unlocked retail,CPUs
cisco intel xeon e5504 2ghz 4mb l3 processor,CPUs
amd phenom ii x4 850 3.30ghz 2mb cache 95w am3 quad core socket am3 retail box cpu processor inc fan and heatsink,CPUs
hewlett packard enterprise intel xeon e7 4830 2.13ghz 24mb l3 processor,CPUs
hewlett packard enterprise e5620 ml350 g6 fio kit 2.4ghz 12mb l3 processor,CPUs
amd llano a8 3850 quad core 2.90ghz socket fm1 4mb l2 cache graphics directx 11 apu gpu fan and heatsink retail boxed processor,CPUs
amd athlon ii x2 270 3.4ghz dual core processor am3 retail box processor 3yr man. warranty,CPUs
hewlett packard enterprise intel xeon e7 4830 2.13ghz 24mb l3 processor,CPUs
hewlett packard enterprise intel xeon e7 2830 2.13ghz 24mb l3 processor,CPUs
hewlett packard enterprise intel xeon e7 4820 2ghz 18mb l3 processor,CPUs
intel pentium g620 2.6ghz socket 1155 sandy bridge 3mb l3 cache retail boxed dual core processor with fan and heatsink retail 3yr warr,CPUs
intel pentium g840 2.8ghz socket 1155 sandy bridge 3mb l3 cache retail boxed dual core processor with fan and heatsink retail 3yr warr,CPU
fujitsu intel xeon e5606 processors intel xeon 5000 socket b lga,CPUs
amd athlon ii x3 triple core 460 95w am3 triple core cpu processor rana s am3 3.4ghz 1.5mb cache ht 2000mhz retail inc fan,CPUs
hewlett packard enterprise intel xeon e7 4820 2ghz 18mb l3 processor,CPUs
fujitsu intel xeon e5645 2.4ghz 12mb l3 processor,CPUs
hp intel xeon dp e5645 hexa core 6 core 2.40 ghz processor upgrade,CPUs
hp intel xeon dp e5649 hexa core 6 core 2.53 ghz processor upgrade,CPU
ibm 49y3770 cpu processor upgrade 8 mb intel xeon e5606 2 13ghz lga1366 socket,CPUs
hp intel xeon dp x5690 hexa core 6 core 3.46 ghz processor upgrade,CPUs
cisco intel xeon e5506 2.13ghz 4mb l2 processor,CPUs
hewlett packard enterprise dl585 g7 amd opteron 6132he 2 processor kit 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise bl685c g7 amd opteron 6176 processor kit 2.3ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6166he processor kit 1.8ghz 12mb l3 processor,CPUs
hewlett packard enterprise sl165s g7 amd opteron 6140 processor kit 2.6ghz 12mb l3 processor,CPUs
hewlett packard enterprise bl465c g7 amd opteron 6140 processor kit 2.6ghz 12mb l3 processor,CPU
hp 6176 amd opteron processor kit for bl465c g7,CPUs
hewlett packard enterprise dl380 g7 intel xeon e5606 processor kit 2.13ghz 8mb l3 processor,CPUs
hewlett packard enterprise sl165s g7 amd opteron 6132he processor kit 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6132he processor kit 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6176 processor kit,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6140 processor kit 2.6ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl160 g6 intel xeon e5606 processor kit,CPUs
hewlett packard enterprise dl160 g6 intel xeon e5606 processor kit 2.13ghz 8mb l3 processor,CPUs
hewlett packard enterprise dl165 g7 amd opteron 6132he processor kit 2.2ghz 12mb l3 processor,CPUs
hewlett packard enterprise dl385 g7 amd opteron 6180se processor kit 2.5ghz 12mb l3 processor,CPUs
hewlett packard enterprise bl465c g7 amd opteron 6166he processor kit 1.8ghz 12mb l3 processor,CPUs
hewlett packard enterprise ml/dl370 g6 intel xeon e5606 processor kit 2.13ghz 8mb l3 processor,CPUs
intel xeon processor e5606 8m cache 2.13 ghz 4.80 gt/s,CPUs
intel core i3 2100t 2.50ghz 3mb cache lga 1155 sandy bridge dual core processor with fan and heatsink retail boxed,CPUs
intel xeon e5606 processor 2.13 ghz box 8 mb l3,CPUs
intel xeon x5690 processor 3.46 ghz box 12 mb l3,CPUs
intel xeon x5690 processor 3.46 ghz box 12 mb l3,CPUs
cisco xeon e7520 1.86ghz 18mb l3 processor,CPUs
amd phenom ii x4 840 3.20ghz 2mb cache am3 quad core socket am3 retail box cpu processor inc fan and heatsink,CPUs
intel core i3 2120 3.30ghz 3mb cache lga 1155 sandy bridge dual core processor with fan and heatsink retail boxed,CPUs
intel pentium dual core e5800 2x 3.2ghz 2mb cache socket 775 45nm retail boxed,CPUs
intel core i5 2500k 3.30ghz 8mb cache lga 1155 sandy bridge quad core processor with fan and heatsink retail boxed,CPUs
intel core i7 2600k 3.4ghz 8mb cache lga 1155 sandy bridge quad core processor with fan and heatsink retail boxed,CPUs
intel core i5 2500 3.30ghz 6mb cache lga 1155 sandy bridge quad core processor with fan and heatsink retail boxed,CPUs
intel sandybridge i5 2500 core i5 quad core processor 3.30ghz 6mb cache socket 1155 retail boxed,CPUs
intel core i5 2400 3.1ghz socket lga 1155 6mb l3 cache retail boxed retail processor with fan and heatsink retail 3yr warr,CPUs
amd phenom ii x2 565 black edition callisto socket am3 3.4ghz 6mb cache retail boxed with fan and hsink,CPUs
amd phenom ii 1100t x6 black edition six core processor 3.30ghz 6mb cache 2000mhz fsb retail socket am3 processor with fan,CPUs
amd athlon ii x3 455 3.3ghz 3 x 512kb l2 cache socket am3 95w triple core desktop processor retail boxed w/cooling fan,CPUs
hewlett packard enterprise intel xeon e7530 1.86ghz 1.866ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e7520 1.86ghz/4 core/18mb/95w 1.866ghz 18mb l3 processor,CPU
hewlett packard enterprise 2 x amd opteron 6128 kit 2ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon x7542 2.666ghz 18mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 processor,CPUs
hewlett packard enterprise amd opteron 6128 he processor 2 ghz 12 mb l3,CPUs
hewlett packard enterprise bl460c g7 x5670 fio kit 2.93ghz 12mb l3 processor,CPUs
hewlett packard enterprise 631475 b21 2.53ghz 12mb l3 processor,CPUs
hewlett packard enterprise 631479 b21 2.6ghz 12mb l3 processor,CPUs
hewlett packard enterprise 631483 b21 2.13ghz 4mb l3 processor,CPUs
cisco intel xeon e5620 2.4ghz 12mb l3 processor,CPUs
hewlett packard enterprise 589082 b21 2ghz 18mb l3 processor,CPUs
hp xeon x5680 3.33ghz 12mb l2 processor,CPUs
hewlett packard enterprise intel xeon x5670 2.93ghz 12mb l3 box processor,CPUs
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 box processor,CPUs
hewlett packard enterprise intel xeon e5620 2.4ghz 12mb l3 box processor,CPUs
hp intel xeon dp x5670 hexa core 6 core 2.93 ghz processor upgrade,CPUs
hp intel xeon dp x5680 hexa core 6 core 3.33 ghz processor upgrade,CPUs
hp intel xeon dp e5507 quad core 4 core 2.26 ghz processor upgrade,CPUs
hewlett packard enterprise 610861 b21 2.66ghz 12mb l3 processor,CPUs
hewlett packard enterprise 612127 b21 2.4ghz 12mb l3 processor,CPUs
hewlett packard enterprise intel xeon e5630 2.53ghz 12mb l3 processor,CPUs
hp intel xeon dp e5640 quad core 4 core 2.66 ghz processor upgrade,CPU
amd phenom ii x4 970 black edition processor 3.50ghz socket am3 6mb cache 4000 mt/s fsb retail with fan heatsink,CPUs
hp intel xeon dp x5677 quad core 4 core 3.46 ghz processor upgrade,CPUs
hp intel xeon dp x5667 quad core 4 core 3.06 ghz processor upgrade,CPUs
